Author_id,Isbn
6832,0684849690
6833,0380731819
6834,0505524902
6834,0515131679
6834,0425195449
6834,0446613851
6835,034544227X
6835,0451210611
6835,0679438890
6836,0399527826
6837,0767904095
6837,0812929802
6837,0743400739
6838,2070424324
6839,2290311782
6840,2266031619
6841,1550544683
6841,0749717556
6842,0881339512
6842,0140031189
6843,0871132648
6844,037575699X
6844,0141301104
6845,0714843377
6845,3453150090
6846,0525944230
6846,0425170500
6846,0399148248
6846,9500416387
6846,9500704285
6846,0425174344
6846,0671027581
6846,0061015075
6846,0224031457
6847,0805066160
6847,0553564498
6848,1883991145
6848,0312970277
6848,0449224627
6848,0060082194
6848,0618059458
6848,1573229725
6848,0786889306
6849,325770044X
6849,0671534726
6849,0671873202
6849,0671007637
6849,0671534734
6849,0821745689
6849,0671534742
6849,0380720973
6849,0425136981
6850,2070381471
6850,0609607294
6851,089733356X
6852,0375724397
6853,0226244962
6853,0312965141
6854,0807612596
6855,0893819034
6855,0689848919
6856,3404161696
6856,0590436481
6856,0671673653
6857,1558746692
6858,0140378278
6859,0352332352
6860,0452007380
6861,0553133896
6862,0380599236
6862,0440224780
6862,0446671002
6862,0590483404
6862,0060930314
6862,0590453653
6862,059056885X
6862,038549842X
6862,0385246870
6862,0312869088
6863,0871312875
6863,0340415185
6864,0684865491
6864,0786862874
6864,0679419454
6865,0553057456
6866,0385298870
6866,0836252063
6867,1575662493
6867,1551668971
6868,1880909340
6869,0517597152
6869,0399149384
6870,1559721162
6871,0802733220
6871,0892967307
6872,0446518859
6872,0688126731
6872,0684196549
6873,0688158196
6873,0345386299
6873,0836278658
6874,0609602403
6875,1575663473
6875,0525426701
6876,0689304420
6877,0394473043
6878,052593863X
6878,0385419457
6878,0060176539
6879,038530532X
6879,0385314124
6880,0312112831
6881,0618045678
6882,0312263066
6882,038097729X
6882,0670854891
6882,2266123254
6883,0439531640
6884,0152045708
6884,0812971043
6884,0156319527
6885,0754807762
6886,0060923288
6887,1551669323
6887,0330349112
6888,033035566X
6889,061805670X
6890,0684860244
6891,0831731516
6891,3453870212
6892,3442355052
6892,0385509510
6893,3426616653
6894,0688169082
6895,1570753881
6896,0813339022
6897,0465083668
6898,0931779073
6899,0679757015
6900,0385239165
6901,155896388X
6902,0380771535
6903,0813526507
6904,0460873946
6904,0804115761
6905,0688118186
6906,0671027328
6907,1863305955
6908,0195090616
6908,0812513495
6908,0812971116
6909,0140481850
6910,3442449871
6911,3442450136
6911,3442426030
6912,0064406423
6913,0140249265
6914,3462027697
6914,0449147231
6915,0747258740
6916,0330351958
6916,0743419162
6917,0451205707
6917,0060179341
6917,0316152196
6917,0312185863
6917,0312865694
6918,0684193965
6918,0451206444
6919,0843947616
6920,0689117353
6921,0787902314
6922,0304328502
6923,0745312187
6924,0889220603
6925,1558505164
6926,1550221582
6926,0553380400
6926,1555838537
6926,0889223017
6926,0449219399
6927,0310248299
6927,006104296X
6927,0553803700
6927,0553565079
6928,0451524608
6929,0451522869
6930,0451524101
6931,0451522990
6932,0451522966
6933,0451524098
6933,0451523113
6933,0451522664
6934,0451522974
6935,0140707204
6936,0140707182
6937,014070728X
6937,0441001416
6937,0671025325
6937,0802850995
6938,0804200637
6939,068700781X
6940,0679730621
6941,1862044201
6942,0345388879
6943,0316102334
6944,0380792508
6944,0517552000
6944,0553564927
6945,0064403149
6945,0446400718
6945,0786868848
6945,0451410378
6945,1573227889
6946,0446515272
6946,0425129039
6946,0373240007
6947,3596505275
6948,3608934537
6948,0765304341
6949,076530418X
6950,0312867808
6951,0812568850
6952,0812575857
6952,0452263565
6952,0553285920
6953,0345346602
6954,0679454748
6955,0785280952
6955,0345430514
6955,0060933186
6955,0061097853
6956,0552995770
6956,0718143051
6956,1865083348
6957,3570206181
6957,3570205932
6958,3473581720
6958,349913943X
6958,0553271369
6959,0671016733
6960,0618145591
6961,0307001377
6961,0140390227
6962,0851129412
6963,0851128882
6964,1852838892
6964,0743430344
6965,0500091080
6966,0851125794
6967,0711930007
6968,034911319X
6969,0688176461
6969,0373765207
6970,0439132266
6971,0195101685
6972,0860202909
6972,0743477553
6972,0451515927
6973,0373169922
6973,0671867091
6974,1575662728
6974,0821758608
6974,038072751X
6975,0553207083
6976,0590487922
6976,0590554093
6977,0821756079
6977,0886778905
6977,0425147517
6977,0345386108
6977,0671709607
6978,1881471578
6979,3442725984
6980,0849942365
6981,0895294958
6982,0028612671
6983,0395752833
6984,0061056154
6984,0515130095
6984,0061099082
6985,0812531884
6985,0671795554
6985,0886775981
6985,0515130044
6985,1551665204
6985,0440217334
6986,0140287442
6987,0425164152
6988,038072118X
6988,0451407199
6989,0446608009
6989,0553576798
6990,1558850767
6991,0684871483
6991,0446525537
6992,0385472978
6993,0533133726
6994,1561708755
6995,0375507639
6995,0670894605
6995,038550117X
6995,0684847450
6996,0886772796
6997,0451451600
6998,0752847732
6999,0684865386
6999,1400030927
7000,0340767065
7001,0582327318
7002,0135605415
7003,0395585686
7003,3442445078
7004,0141012722
7004,0451208668
7004,0380976749
7004,038549744X
7004,0316095648
7005,1552781364
7006,075530540X
7006,0590321579
7007,0919926487
7008,090898801X
7009,0553275380
7009,0505522977
7009,3548256058
7010,3404614887
7011,2226133097
7012,0684849046
7013,0679752560
7014,0312270348
7014,0345446666
7014,0449207668
7015,1877251038
7016,0877734518
7016,1863305025
7017,0460875523
7018,0330359916
7018,0553550020
7019,0881662089
7020,0890875871
7020,0385423977
7021,0805031251
7022,0684859114
7023,0812931378
7023,042514321X
7024,0767904621
7025,0312205309
7025,0061008079
7026,096843911X
7026,0553255762
7027,1550460943
7028,067154683X
7028,0671690094
7029,3492231489
7030,0618093974
7030,0060970421
7030,0440295556
7031,0590423827
7032,0440134056
7032,0399145419
7032,0553241443
7032,0425071588
7032,0156004801
7033,0380788802
7033,1853260975
7034,0671047302
7034,0843949465
7035,0099142309
7036,0671640992
7036,0312610556
7037,0385493002
7037,0385418132
7037,0446611921
7037,006103018X
7037,0525945725
7038,3351028253
7039,0140511687
7040,0030291798
7041,0060959541
7042,0812967224
7043,0374250995
7044,0380710722
7044,0006550576
7045,0743471555
7045,0553101633
7045,0743205820
7045,0061094226
7046,0679776591
7047,3446177108
7047,3426609568
7047,3453090578
7048,3442441188
7048,0679777423
7048,0553344234
7048,0060175796
7049,057121861X
7050,0807004553
7051,0140439072
7052,0140288090
7052,0679435549
7053,3492044514
7054,3442354722
7055,3442356970
7055,3442442540
7056,3442438659
7057,3499225964
7058,3492236324
7059,3426612828
7060,3462030191
7061,3426622254
7062,3426048086
7063,3498006312
7064,3746612160
7065,3485008702
7065,3453195841
7066,340411566X
7066,345307565X
7067,3453177398
7067,0679020489
7068,0471526525
7069,0312263236
7069,0670853097
7070,0140184325
7070,0340424354
7070,1862045143
7070,0671000314
7071,0688170714
7072,0375502114
7072,0517703963
7073,0786866500
7074,0062516086
7075,0670879835
7076,1551920107
7077,1591293049
7077,087113795X
7077,0446522597
7077,0375507876
7078,0590446681
7079,0590303805
7080,0590426257
7080,0590426265
7080,0671745069
7080,0380710811
7081,0836226992
7081,0066209773
7082,0140082255
7082,1558746226
7083,0688167101
7083,0375502912
7084,1400047714
7085,1893224902
7085,0811808424
7085,0375506276
7086,0935300007
7087,905000105X
7088,0898220785
7089,207054351X
7089,0440234700
7090,0373075111
7090,0451175190
7090,0451181964
7090,0886776686
7090,1582340110
7090,1567920713
7090,0743237196
7090,0515136565
7090,0312864124
7090,0684803968
7090,0553582364
7090,0446611476
7090,0553284363
7091,075151635X
7091,0515117420
7091,0515107476
7091,0515132489
7091,0515103977
7091,0515101486
7091,0515097500
7091,0515111139
7092,0375500642
7093,0743219287
7094,0451200152
7094,0759239630
7095,0812525647
7096,0751500046
7097,0684831708
7097,0446355917
7098,0140390081
7099,0060168528
7100,0451522087
7100,0877953120
7100,0743411331
7100,044100914X
7100,0553379194
7100,0441008976
7101,0140386270
7101,0451451430
7101,0345444019
7101,0345444000
7101,0553103946
7101,0345440781
7101,0743431014
7102,0553381768
7102,051770739X
7103,0743227123
7103,0553370804
7103,1550170759
7103,0451203771
7103,0515124893
7103,0671528203
7104,0786860820
7105,0394732928
7105,0812540336
7106,0061012165
7106,0399504583
7107,0140351302
7108,0195130928
7108,0553210793
7109,0141180250
7109,0385488181
7109,0590503111
7110,0879517034
7111,0790008696
7112,1885223331
7113,0671522779
7113,0451156455
7114,0373790953
7115,1568655622
7116,0773731202
7117,0786867647
7117,1552782654
7117,0515133973
7118,0771091591
7119,0802114970
7120,0771037457
7120,044016205X
7121,0425097722
7121,067189109X
7121,067162461X
7122,0812580397
7122,0440229499
7123,0446678619
7123,0671702513
7123,0679420428
7124,0273645919
7124,0449911594
7125,0743255712
7126,1560255102
7127,0758203519
7128,0312287712
7128,0449703746
7128,0312872356
7128,0312872364
7129,0969201745
7130,0871133962
7131,0312874413
7132,1551990393
7132,0312890532
7132,0312861591
7132,0385496745
7132,0393039307
7132,0151002290
7133,0156013177
7134,0880012528
7135,0345296907
7136,0192760319
7137,1852304839
7138,0934252238
7139,0875424953
7140,0806994754
7141,1880032074
7142,1889625035
7142,0060913312
7142,0877732248
7143,0140126562
7143,0671673203
7144,0312950098
7144,0446892041
7145,0142001309
7146,0802133347
7147,0888992211
7148,1553663950
7149,0440401607
7150,0440476399
7150,067166641X
7151,1586212044
7151,1576739767
7152,0448165384
7153,0694523283
7154,0143017292
7155,1857997573
7156,1570761418
7157,0968454402
7157,0385333412
7157,1853261912
7157,0060084405
7157,0345367758
7157,0783801157
7158,1550135457
7158,0345445848
7158,0375504036
7159,0453006264
7160,0375724850
7160,1552781542
7161,0140430016
7161,0816158770
7162,1862041318
7162,0590203509
7162,0373708416
7163,0671734334
7163,0399145052
7164,0671883208
7164,0099740516
7165,0747550867
7166,0590453068
7167,0064406113
7167,0061056448
7168,0689824750
7169,0340577371
7169,0345423623
7170,0896731081
7170,0804108897
7171,0399132007
7171,0671003976
7171,0553246895
7172,1567921892
7172,0374181152
7172,0385316577
7173,0330334182
7173,0060012331
7173,0385501560
7174,0066212448
7175,1932100024
7175,0140264450
7176,0192632442
7176,1400047838
7177,0393045358
7178,0486272702
7179,0786864656
7180,1400040752
7180,0446525774
7180,0385311133
7181,0913428361
7181,0525945466
7182,0671795228
7182,1551668106
7182,0440404975
7183,0689713908
7184,0590412485
7185,0440413729
7186,044022747X
7186,006440630X
7187,0440407591
7188,0553244841
7188,0553231863
7189,0553233246
7190,0552527742
7190,0553565060
7191,050028251X
7191,0394533887
7192,3492229697
7193,0194226948
7194,0140034919
7195,0879238526
7196,1899293086
7196,3257063199
7197,0345430573
7197,0892966505
7198,1559705884
7199,0452284546
7200,0743203232
7201,0789300354
7201,0451175867
7201,0812574923
7201,0446600288
7201,0440208130
7201,055337513X
7202,0671507036
7202,0060930861
7202,0821776037
7203,0345457005
7204,0967404401
7205,0140232990
7205,1582430349
7205,1582430152
7205,0345430808
7205,0140242058
7205,0142001821
7206,0806511532
7207,0809001608
7208,0380719185
7208,0452281903
7209,0312983093
7210,0813511895
7211,0671660705
7212,0671731874
7212,0385316917
7212,0385335431
7212,0345435648
7212,0385333463
7212,0440205573
7212,0440221501
7212,0385313012
7212,0385333064
7213,0446385077
7213,0440201926
7213,0688141838
7214,0671557378
7214,0440176484
7214,0373288689
7215,0753506483
7215,0553576143
7215,0446612731
7215,0553252607
7216,2070323498
7216,0590448307
7217,0590424955
7218,0553573837
7218,0590436457
7219,0590416677
7220,0316139947
7221,0570041945
7221,0440476968
7221,0590435728
7221,0590691821
7221,0345436733
7222,0965866823
7223,0965866807
7224,002708230X
7224,0670894184
7224,0373833458
7225,0316473049
7225,0449225925
7225,0830713042
7225,0061092037
7226,0553275631
7226,0486270602
7227,0671669397
7228,0486419274
7229,0835918696
7230,0486270629
7230,0486278026
7230,0486297659
7231,0836225902
7232,006273248X
7232,0440236053
7233,002920528X
7234,1558003592
7234,0399144560
7235,0553478206
7236,0694523321
7236,0060577479
7237,156740765X
7238,0066621054
7239,1570721971
7239,0373706383
7240,037310734X
7241,1561290998
7242,0800784111
7243,0802733662
7244,0345426800
7244,0440216818
7245,0440224330
7246,0446526126
7246,0743242963
7246,1401900844
7246,0385319568
7247,0062515845
7247,0886779766
7247,0679454497
7247,0449906817
7247,0505525178
7248,0671709569
7249,0061061778
7249,0671021826
7249,0553575414
7249,0312968973
7249,0441008658
7250,0345368991
7251,0393309290
7251,038542017X
7252,073943053X
7253,0312958366
7254,0553582003
7255,0515135305
7256,0449140911
7257,0451407695
7258,0451404793
7258,0345315499
7258,0345308921
7258,034530893X
7258,0821773135
7259,0843943408
7260,0515130397
7261,0380414759
7261,0671556843
7261,0671779370
7262,0821747479
7262,0553571591
7262,0380807947
7262,0380005255
7262,038079828X
7262,0380799383
7262,0446606227
7263,0843939427
7264,0671004123
7264,0449006352
7264,0671010085
7264,0671010093
7264,0881844365
7265,0553572407
7266,0345457641
7267,0345423828
7268,0312970129
7269,1887128654
7270,0345416430
7270,0688158234
7271,0446608475
7271,0435905260
7272,0965036022
7273,0590853015
7274,0671729330
7275,078686219X
7276,0671769669
7277,0671741373
7278,0967851017
7279,0385240716
7279,0515111317
7279,0451202902
7280,0441005349
7280,0446356611
7280,0446350109
7281,0671877992
7281,0449216527
7282,0671014757
7283,0671014765
7283,0671551361
7283,0671551337
7283,0671551388
7283,0671551353
7283,0671014773
7283,0671551345
7284,0671721100
7284,0553574574
7284,0812534832
7285,0671721623
7286,0671698850
7287,0671721542
7287,0671876155
7288,0140434895
7288,0140180923
7288,0393309282
7289,0060194790
7289,0452280397
7289,0886773318
7289,0886775167
7289,0812521145
7290,0671721259
7290,0671876287
7291,0517543346
7291,0140265988
7292,0752271474
7293,0751512966
7293,059049418X
7294,207038165X
7295,0531098745
7296,0465026567
7297,0446674044
7298,1592570801
7299,1582970807
7300,158180119X
7301,1581802986
7302,0891347208
7302,1581800320
7303,0140390448
7304,0004121120
7305,0861013743
7306,0525945407
7307,0517654954
7308,0025294458
7309,0903505355
7310,0903505193
7311,1551050765
7312,0517693399
7313,1859671039
7313,0458921009
7314,1842151126
7315,0920656404
7315,0399139206
7315,0060163704
7315,0920656080
7316,0920656943
7317,0835607771
7318,0345391373
7318,0714836257
7319,0920656269
7319,0345400577
7319,0679419616
7320,0201567792
7321,0517331942
7322,1568361742
7323,0385315058
7324,9747315084
7324,3453152891
7325,3442352983
7326,3499101505
7327,3518382357
7328,3442446929
7329,3257218478
7330,0684854341
7330,3453052544
7331,3442724295
7332,0821225685
7332,0449209881
7332,0375724443
7332,0140282777
7332,034541005X
7332,0553159445
7333,0380713349
7333,059044333X
7334,0380614324
7334,0440911257
7335,0671736795
7335,0671529544
7336,0671628410
7337,0425133184
7338,0671888285
7338,0425127729
7338,0671894242
7338,0671529560
7338,059045370X
7338,0590453696
7338,0590477382
7338,0590466186
7338,0446602558
7339,0316485187
7340,0890819858
7341,0310539218
7342,156761583X
7343,0805042768
7344,0883964481
7345,0140432914
7345,0006742939
7346,1573222321
7346,0688163165
7347,0064400204
7348,0060557540
7348,0525947671
7348,0151004439
7348,0679642382
7348,0804113475
7349,037576013X
7349,0679455612
7349,0553212435
7349,0440147956
7349,0375415351
7350,0763616052
7350,0380432811
7350,0440212359
7350,0670857459
7350,1582344094
7351,0452285062
7352,0805063315
7352,0671507303
7353,0684844141
7353,0394722531
7354,0375504184
7355,0671009443
7355,0425165337
7356,0553579207
7357,0060529148
7357,006104444X
7358,1400034817
7359,0553378007
7359,0836226844
7359,0515113328
7360,0345368436
7360,0515093203
7360,0446525731
7360,0449212653
7360,0515107867
7361,0140232257
7362,0449220273
7362,0312864876
7362,0684813637
7362,0451192931
7363,0446400564
7364,0446403083
7364,0445406836
7365,0156003376
7365,0515132268
7366,0399524827
7367,1563055619
7367,0451205685
7367,0451190572
7368,1555218067
7369,0525940413
7369,0440411394
7369,0590425609
7370,0425187101
7371,1857026012
7372,014007385X
7373,0905762207
7373,0771014813
7374,0028610865
7375,0312862091
7375,0312064330
7375,0312093586
7375,0312866712
7375,0553229281
7375,0553244949
7375,0441646611
7375,0441516645
7375,0671601075
7375,067166493X
7375,0671532642
7376,9681908244
7376,0886772680
7377,0812511840
7378,0671865714
7379,0515105449
7380,0451404505
7380,0515112461
7381,0451407504
7381,0449206440
7382,0380809176
7383,0385506708
7383,0515109509
7384,0446355569
7385,0192838601
7386,0140255036
7387,020717055X
7388,0060173092
7389,0151001820
7389,0553100890
7389,0679437851
7390,0385483260
7390,0446522252
7391,0030844924
7392,0816029091
7393,1578660343
7394,0801431611
7394,0696207397
7395,1567994741
7395,0714835420
7396,0517159635
7397,0140237712
7397,1566195268
7398,1888363576
7398,0449225046
7399,0938985000
7399,0140161163
7400,0671675427
7401,9510119342
7402,0899670202
7402,055326026X
7402,0312989474
7403,0821602039
7403,0765342227
7403,0553273817
7403,0812520157
7404,0399133038
7405,0836217241
7406,0553349058
7407,0671318578
7407,0142000264
7407,0449208281
7407,0689312024
7407,0451199448
7407,0446405345
7407,0440227437
7408,1585671487
7409,0446672351
7409,0425158497
7410,0768322413
7411,0380003856
7411,0099272687
7411,1860465536
7412,0525945784
7413,085572191X
7414,0061064866
7414,0140280499
7414,0140259708
7414,0345338588
7414,0345318854
7415,0140133496
7415,0061097101
7416,2246650119
7417,0708832725
7418,1843336162
7419,1570621284
7420,0812516257
7420,0140104321
7421,0140250824
7421,2266104535
7421,2020352257
7422,2070417212
7423,0902920049
7424,1858286794
7424,0140622306
7424,0440432960
7424,0345380975
7425,067102261X
7425,055327449X
7425,0425093328
7425,0312979533
7425,1569470154
7425,0439228913
7425,0060951281
7425,0679879269
7425,0679879250
7425,0060951303
7426,0439456983
7427,0813511704
7428,0312890249
7429,0393310396
7430,0312253737
7430,0451159497
7431,0446675792
7431,0425155404
7431,0671535552
7432,0299177742
7432,0140231900
7433,0762411554
7434,0747543259
7434,9875021245
7434,0486405524
7434,0863560237
7434,0674810511
7435,0151002177
7435,0451458222
7435,0613072103
7435,067945540X
7435,0618002243
7435,0618002235
7435,0618002227
7436,0001047973
7436,0452262933
7437,0684838087
7438,0517488906
7438,0679740678
7439,0330346520
7440,0679735747
7441,0060294884
7441,0440206324
7442,0812536304
7443,3404612493
7444,344242528X
7444,006447108X
7444,0451409973
7445,0821773712
7445,0590477390
7445,0345368622
7445,0380816792
7445,0451404459
7446,0553577379
7447,0373106939
7448,0373260024
7449,0804101507
7449,0449206610
7449,1551660431
7450,0887291228
7451,0486428427
7452,0345250559
7453,0440209102
7453,0446306177
7453,067187098X
7454,1557488371
7454,0671676369
7454,0380844001
7454,0140620753
7455,0689714335
7456,1893224201
7456,1892859084
7457,1565122321
7458,0064401103
7458,0064400980
7458,0064400999
7458,0064408582
7459,3423126299
7460,3404102800
7461,3453870336
7461,0525946632
7461,0345369025
7462,0375823255
7463,2070424197
7463,0440295521
7463,0140389660
7464,3423125195
7465,0842365508
7466,0140363033
7467,0440503310
7468,0671674005
7469,0312961049
7470,0590431692
7471,0590489410
7471,0786889322
7472,3499232634
7473,346202812X
7474,1400030382
7475,3518100319
7476,3499233347
7477,3150006597
7478,3548208975
7479,3379015180
7479,0451078721
7479,0553484508
7480,0706366468
7480,0375411070
7480,0679749020
7480,0525934553
7480,0312860129
7480,051743623X
7480,0375726845
7481,0312080824
7482,0891979867
7483,0812881176
7483,1850892237
7484,1880399679
7485,0671525247
7486,0440343690
7487,0899664016
7488,0151807027
7488,1853260231
7489,0099478110
7490,0553214543
7490,0394746295
7490,0449210901
7490,0553256653
7490,0099825201
7491,0451528204
7491,0802135226
7491,0679768203
7491,0679441816
7492,1557832307
7492,0452276721
7493,078711457X
7493,0452274796
7493,0060927518
7493,0140096949
7494,0806133678
7495,0691086192
7495,0375410414
7496,1569246483
7497,1567184766
7498,0813519942
7498,0394497848
7499,0940322587
7499,0375712925
7500,1582340331
7500,0446678457
7500,0345410998
7500,0399149155
7500,0553264303
7500,0553107003
7500,0440178002
7501,0717127516
7502,0385243022
7503,0446390895
7503,1573220167
7503,0060173211
7504,0316172006
7505,0679415645
7505,0060976241
7505,0767905202
7506,315009951X
7507,033034692X
7508,3442727952
7508,1740590651
7509,1740590120
7510,1863305130
7510,0140287698
7511,0671034979
7512,1583225579
7513,0702228524
7514,0330358561
7515,0702227218
7516,073225700X
7517,0868246778
7518,0671018280
7519,0590603884
7520,0618131736
7520,0060185252
7520,0688170528
7520,0743225082
7521,0758201087
7521,0425184943
7522,0201570971
7522,067086014X
7523,0864922108
7523,0821765868
7523,1551660733
7523,0312977409
7524,0843941774
7524,0440212308
7525,038076766X
7526,038075942X
7527,0515077437
7527,067102177X
7528,0380761327
7528,055358183X
7528,0843949848
7528,0671867164
7528,0060955635
7529,0688013929
7530,1558748903
7530,0684841371
7531,0739405047
7532,0804108412
7532,0394589955
7533,0385414250
7534,0312120001
7534,0060740450
7535,0802111815
7535,0836220498
7535,0800781562
7536,0881334588
7537,0679730680
7537,0671420186
7538,0312081944
7539,3499138956
7540,3426611457
7540,0702228230
7541,0878579915
7542,156512281X
7542,1551660717
7542,0451199685
7543,0385189508
7544,0810933160
7545,1565121384
7546,0395653738
7547,0312170955
7547,0152013415
7547,0679441018
7547,0345377648
7548,0201409429
7549,0765107619
7549,0140052801
7550,1853687022
7551,068815512X
7552,155870406X
7553,0679723005
7554,1555830617
7555,0312420048
7555,1578591473
7556,0062511173
7557,0394719999
7558,0135113385
7558,0807032530
7559,0449910172
7560,0395353440
7560,0345310020
7561,0679891072
7561,0394751019
7561,0064403688
7561,0064472795
7562,0679783598
7563,0595271618
7564,031230093X
7565,0140434941
7566,0152380418
7566,0590467158
7566,0689835337
7566,0374480095
7566,3257056109
7567,0425177432
7567,0684859998
7567,0688154395
7568,0684848147
7568,0684848120
7569,0553210351
7570,1567313965
7570,0375401458
7570,0671528165
7571,006251184X
7571,0515128325
7572,0140276823
7573,3596137306
7573,3596237874
7573,0380820757
7574,0807062995
7575,0786865148
7576,0345322061
7577,0764552988
7578,0811809935
7579,0943015073
7579,0140361219
7579,0553269631
7579,0553272543
7579,0671887173
7580,0553285726
7581,0062552767
7582,0671787004
7582,0060919760
7583,0060507233
7583,0915811006
7584,1558744274
7585,0192829823
7586,1567314163
7587,0743416996
7588,0786880708
7589,1561703753
7590,0452272041
7591,0316133175
7592,0878331859
7592,0679600442
7593,1567314260
7594,1573241172
7594,0345311000
7594,0849916836
7595,0764553143
7596,3462029592
7596,3499121581
7596,3453210719
7597,0380728249
7597,0380792648
7598,0553242598
7599,0385031149
7600,0836982215
7600,0451171128
7601,0061052280
7602,0140620850
7603,3462032208
7604,0060925795
7605,189162007X
7605,0931580633
7606,0684839873
7606,0156006820
7606,068483295X
7606,0670852627
7606,0871138018
7607,0201877589
7608,0596001967
7609,1568654383
7610,0764551280
7611,0669164062
7612,283151794X
7612,1556618123
7613,0380812924
7613,0812550293
7614,0679751319
7614,0316285269
7614,0553277537
7615,0440502721
7615,207036805X
7615,0553234161
7616,0812502841
7616,0671640585
7617,1586480286
7618,1558596909
7618,0449910237
7618,0553235575
7618,0020519605
7619,0140274375
7620,0140024018
7621,0425138151
7621,1550376284
7622,0375725202
7622,0140306323
7622,0140048987
7622,0671878549
7623,0671730134
7624,0446520667
7625,0706406141
7626,087474945X
7627,0881149497
7627,0380726238
7628,0806524154
7629,0306811677
7630,0425182703
7631,1566633370
7631,0399148701
7631,0399131493
7631,0870212850
7631,006009527X
7631,0224030361
7631,0679736395
7632,1568849168
7632,0451403959
7633,014028088X
7634,0394726251
7635,0887307396
7635,0679735739
7636,0834800799
7637,0837850681
7638,0671545140
7639,0914457527
7639,0786705833
7640,0807107808
7641,0385326521
7642,1588270475
7642,0425150143
7643,0841914036
7644,0809233169
7645,0679446028
7646,0671469975
7647,0440506743
7647,0743234693
7648,019281513X
7648,0399144803
7649,0702226009
7649,0613361628
7650,0553586971
7651,158005059X
7651,1551669188
7652,0380728613
7653,0064406601
7653,0689868456
7653,0061096113
7653,0812575970
7654,006092330X
7654,0316116726
7654,0890877025
7655,0877284245
7655,1878825011
7655,0805029648
7656,1888766034
7657,0380728176
7657,0345409973
7657,0671743074
7657,0345413865
7657,0380786974
7658,1567312373
7658,0446609404
7659,1842230514
7659,0864922302
7659,0671785214
7660,0312111029
7661,0439219175
7661,0449203794
7662,0374522928
7662,0440219515
7662,1573221937
7662,0441002935
7662,0441000916
7663,0306454114
7663,0896087247
7664,0451523652
7664,0140043128
7664,0841914060
7665,1870041364
7665,0060557257
7666,0553582313
7666,0373835876
7666,037383599X
7666,0373835795
7666,0380794578
7666,0380805685
7666,0380812010
7666,0312983301
7666,006051762X
7667,0440236606
7667,0446610569
7668,0060582308
7668,0553586203
7669,0373790473
7670,0373790481
7670,0373483694
7670,1551669374
7670,0821763431
7670,0821767623
7670,0373218478
7671,0380813017
7672,1551669226
7673,0380820552
7673,0505525038
7673,0380791021
7673,0553583913
7673,1551669234
7673,0804119538
7673,0440225299
7673,0931580501
7674,0553295101
7675,156276134X
7676,0716713616
7677,0886778581
7677,0451140354
7677,0380008238
7678,080912596X
7678,0375704051
7678,0590509616
7679,0395544262
7679,0448095491
7679,0448095432
7679,0590436465
7679,0448095157
7679,0448095440
7680,0439130204
7680,0439130220
7680,0439130247
7681,0746022751
7682,0590300393
7683,0590944711
7684,0679836101
7684,0679866655
7685,0590673130
7686,0448148943
7687,0671787136
7688,038079537X
7689,0440414911
7690,0671183699
7691,0590957678
7692,0439120470
7693,0439062837
7693,0439062829
7693,0439062802
7694,0517208326
7694,0590416936
7694,0439056527
7695,0936650087
7695,0440219779
7695,038072913X
7695,0425067750
7696,0060805188
7696,0449200019
7696,0441698859
7697,0671600427
7698,0425132358
7699,0671466801
7700,0140011528
7701,0425108449
7702,0671649469
7702,0671642561
7702,0671695126
7702,0671443283
7702,0373702213
7703,0380778009
7703,0425144372
7703,055312997X
7704,0380785358
7705,0872165272
7705,055323336X
7706,0671672711
7706,0671721143
7707,0131654233
7708,0672315610
7708,0137089171
7709,0136362346
7710,907219439X
7710,0471969478
7710,0060256656
7711,0152010289
7712,0698116151
7713,0060259078
7714,0590568663
7714,0749933380
7715,1859028519
7716,0142301655
7717,0948524588
7717,0349111863
7717,0749395389
7718,0140118470
7719,044024126X
7720,1840225106
7720,0340654163
7721,0380773309
7721,0812512774
7721,0671729403
7721,0671729438
7722,0006749151
7723,0425139697
7723,0061062472
7723,0380718758
7723,067172939X
7723,0671729446
7724,1853264180
7724,1585673382
7725,1842157086
7726,972708530X
7726,9722110500
7727,0002257580
7728,0375708049
7729,0375701435
7729,9722100718
7730,9721030791
7730,0028604199
7731,0374202281
7732,0874779111
7733,0345369491
7733,0525484272
7733,0671526022
7733,0060154969
7734,0060930888
7734,039585993X
7735,3785538448
7735,0385492707
7736,0140369945
7736,1566191432
7737,0874771501
7737,0060645873
7738,0768420350
7739,1557250537
7740,0877936250
7741,0867164301
7742,1565070569
7743,0896939758
7744,1401901484
7745,0829419888
7746,0062548689
7747,0824519302
7748,0451182006
7749,0425186709
7749,0671026682
7749,0684846608
7749,0399151613
7749,0330314971
7750,051788433X
7751,0688160999
7752,1553662415
7753,1585421499
7753,0679729798
7754,0140127739
7755,1567315208
7756,0141182806
7757,0006143199
7757,0140050000
7758,0843949090
7759,1893224848
7759,0553586335
7759,3551749612
7759,3551749620
7760,3551751846
7761,3551745315
7762,3251003011
7762,3870245123
7763,3150012198
7764,3858620203
7764,0553138758
7765,0345344375
7765,0553138596
7766,0842345566
7767,0802415881
7767,0684834731
7768,1565121465
7769,0312021690
7770,0140465340
7771,0312549059
7772,0671794248
7772,0767901428
7773,0060170832
7774,0060928069
7775,0875420087
7776,0373760639
7777,0816772045
7777,1561797332
7777,1561797324
7777,1561797316
