Author_id,Name
6249,kathy lette
6250,jules hardy
6251,mark reynolds
6252,bill cullen
6253,marsha sinetar
6254,david jenkins
6255,kenny dalglish
6256,"kim woodburn,aggie mackenzie"
6257,"jan molby,grahame lloyd"
6258,simon kuper
6259,magnus mills
6260,margaret frazer
6261,sebastian stuart
6262,"george eliot,stephen gill"
6263,rich hall
6264,"tim lahaye,greg dinallo"
6265,cameron abbott
6266,gerri hill
6267,janice dickinson
6268,fiona kelly
6269,mirabel osler
6270,"william shakespeare,h. j. oliver"
6271,tania kindersley
6272,griff rhys jones
6273,robert leckie
6274,tom sharpe
6275,jay anson
6276,melinda metz
6277,roderick anscombe
6278,leon whiteson
6279,judith merril
6280,"nancy kilpatrick,don bassingthwaite"
6281,robert mccammon
6282,"j. r. r. tolkien,christopher tolkien"
6283,dixon
6284,james m. henslin
6285,gavin de becker
6286,sara shandler
6287,melodie m. davis
6288,patricia telesco
6289,whitecap books
6290,linda fraser
6291,richard olney
6292,"denise lardner carmody,john carmody"
6293,eric f goldman
6294,lawrence e. cahoone
6295,valerie ann worwood
6296,paul davies
6297,j. c. polkinghorne
6298,theodore j. nottingham
6299,simeon margolis md phd
6300,charles berlitz
6301,albert einstein
6302,michael talbot
6303,"hildegard of bingen,bruce w. hozeski"
6304,"julia conaway bondanella,mark musa"
6305,richard s. broughton ph.d.
6306,"marcus aurelius antonius,the late a. s. l. farquha"
6307,"plato,robin waterfield"
6308,"koren trygg,lucy poshek"
6309,david ferry
6310,"percy bysshe shelley,isabel quigly"
6311,a. d. hunt
6312,mary k pershall
6313,melina marchetta
6314,lois ruby
6315,annie hawes
6316,connie fletcher
6317,thomas d. zweifel
6318,karen ritchie
6319,james d. berkley
6320,phillip c. mcgraw
6321,james c. dobson
6322,elizabeth bonner
6323,doug stanton
6324,michael kevin naselli
6325,ray gordon
6326,"geoff garvey,mark ellingham"
6327,"lewis carroll,john tenniel"
6328,lou coffey-lewis
6329,nancy krulik
6330,eugene bradley coco
6331,"hardie  gramatky,joanne ryder,larry ross"
6332,suzanne lord
6333,tracy kidder
6334,barbara freese
6335,lorraine dopson
6336,lisa st. aubin de teran
6337,miles morland
6338,william least heat moon
6339,jimmy burns
6340,"sue gee,stefanie kuhn-werner"
6341,jan böthern
6342,stefanie zweig
6343,"judith lennox,mechtild sandberg"
6344,"anne holt,gabriele haefs"
6345,barbara wood
6346,"faye kellerman,susanne aeckerle"
6347,cay rademacher
6348,juilene osborne-mcknight
6349,"marianne fredriksson,senta kapoun"
6350,"susan sloan,sibylle schmidt"
6351,"franz kafka,joseph kiermeier-debre"
6352,james ellroy
6353,"molly katz,anna kuhlig-wilkinson"
6354,georg brun
6355,"henning mankell,erik gloßmann"
6356,"anne rice,gloria ernst"
6357,charles j. sykes
6358,"edith wharton,anna quindlen"
6359,laverne harrell clark
6360,keri hulme
6361,jung chang
6362,martha c. lawrence
6363,april henry
6364,"miss read,j.s. goodall"
6365,louise doughty
6366,lois ruskai melina
6367,sheldon siegel
6368,moyra caldecott
6369,"julio cortázar,julio cortazar,paul blackburn"
6370,william monahan
6371,robert girardi
6372,"allen morgan,brenda clark"
6373,"nancy holder,joss whedon"
6374,"christopher golden,stephen r. bissette,thomas e. s"
6375,"todd a. mcintosh,kara dalkey,laura j. burns,melind"
6376,"yvonne navarro,nancy holder,christie golden,mel od"
6377,david nevin
6378,"c.j. carella,christopher golden"
6379,joss whedon
6380,"james marsters,christopher golden,ryan sook,eric p"
6381,"nora roberts,debbie macomber,maura seger,tracy sin"
6382,arthur bloch
6383,elizabeth ayres
6384,"tom folley,iain zaczek"
6385,"tom folley,deirdre o'day"
6386,"christos kondeatis,sara maitland"
6387,gerry thompson
6388,allan folsom
6389,bernard evslin
6390,lyle stuart
6391,theodore menten
6392,tim evans
6393,"larry gonick,alice outwater"
6394,"t.g. henry james,t.g.h james"
6395,"jennifer roberson,jennifer roberson,jeff barson,kr"
6396,jimmy carter
6397,rick barba
6398,david chong
6399,"david chong,mark cohen"
6400,regina oehler fultz
6401,"ellen weiss,bob krogle"
6402,michelle lovric
6403,"charles dickens,george woodcock"
6404,patti kim
6405,marybeth sparrow
6406,"denys cazet,denys cazet"
6407,"susan hill,doug hart,walt disney company"
6408,joanna weaver
6409,"mercer mayer,mercer mayer"
6410,anthony tallarico
6411,roz denny fox
6412,"dolores /lee french,dolores french,linda lee"
6413,teresa norman
6414,"james c. hefley,marti hefley"
6415,"rachael f. heller,richard f. heller"
6416,rosie daley
6417,michael maccaskey
6418,reed irvine
6419,"bret easton ellis,clara drechsler"
6420,david budbill
6421,"duane p. schultz,schultz"
6422,tom lambert
6423,"wayne allred,david mecham"
6424,les roberts
6425,"stephen nasser,sherry rosenthal"
6426,kate walker
6427,jane m. lindskold
6428,s. williams
6429,"lawrence block,otto penzler"
6430,john lutz
6431,fowler
6432,"george spelvin,chris van allsburg"
6433,elke pohl
6434,thomas r. schmidt
6435,elvira woodruff
6436,nina kidd
6437,catherine kidwell
6438,barney leason
6439,"jerome preisler,tom clancy,martin h.  greenberg"
6440,steve salerno
6441,william kennedy
6442,john kern
6443,richard doyle
6444,timothy b. benford
6445,"lucy  maud montgomery,katherine paterson"
6446,roy w. poe
6447,woman's day editors
6448,"paul krassner,harlan ellison"
6449,david bergantino
6450,"emily brontë,pauline nestor,lucasta miller"
6451,sue-ellen welfonder
6452,jeremy black
6453,nancy atherton
6454,ann goethe
6455,holt mcdougal
6456,"geoffrey chaucer,nevill coghill"
6457,tom gilling
6458,elizabeth dybell
6459,christopher reeve
6460,elizabeth buchan
6461,boris cyrulnik
6462,"mireille cardot,nicole-lise berheim"
6463,sirrus poe
6464,sandra canfield
6465,"ray bradbury,joseph mugnaini"
6466,overbeck
6467,rita rudner
6468,j.m. dillard
6469,"robert howard,l. sprague de camp,frank frazetta"
6470,eden gray
6471,jerry oltion
6472,caroline sutton
6473,"bob greene,oprah winfrey"
6474,"joseph vargo,christine filipak"
6475,"donald e. westlake,richard stark"
6476,stephen birmingham
6477,william j. palmer
6478,"larry bond,patrick larkin"
6479,wes craven
6480,darby conley
6481,"rosie o'donnell,tracy chutorian semler,deborah axe"
6482,rebecca smith
6483,maggie gee
6484,"the editors of creative publishing international,c"
6485,ed mcbain
6486,hugh prather
6487,margaret coel
6488,akif pirinçci
6489,elizabeth graver
6490,julia london
6491,kathryn smith
6492,cleo coyle
6493,hannah march
6494,anna maclean
6495,elizabeth mayne
6496,orr
6497,hannah howell
6498,karen marie moning
6499,pamela toth
6500,gayle wilson
6501,aimee thurlo
6502,caroline burnes
6503,adrianne lee
6504,"emma craig,annie kimberlin,kathleen nance"
6505,tamara leigh
6506,joseph olshan
6507,william congreve
6508,jenelle feyh
6509,joseph maynard eastman
6510,ej thornton
6511,larry dossey
6512,"julio cortazar,paul blackburn"
6513,angelica rose
6514,gina davidson
6515,"colette,roger senhouse,herma briffault"
6516,"marguerite duras,richard seaver"
6517,robert coover
6518,manuel puig
6519,joseph kanon
6520,colman
6521,"bill goldberg,steve goldberg"
6522,carl von clausewitz
6523,greg manning
6524,"william wells brown,william edward farrison"
6525,lee j. painter
6526,norman vincen peale
6527,editors of reader's digest
6528,charles higham
6529,eric bowman
6530,arlene james
6531,"janice pennington,carlos de abreu"
6532,savage
6533,mary mcbride
6534,lizzie simon
6535,lian frost
6536,"hans wilhelm,hans wilhelm"
6537,christopher fowler
6538,antonia fraser
6539,"g. b. trudeau,garry b. trudeau"
6540,rebecca west
6541,lisa grunwald
6542,"katie hafner,john markoff"
6543,ph.d. howard m. halpern
6544,"terry ryan,suze orman"
6545,"p. d. james,thomas a. critchley"
6546,oliver l. north
6547,deborah tannen
6548,robert j. wicks
6549,bernie s. siegel
6550,lucille kallen
6551,catherine aird
6552,boo king
6553,a. j. holt
6554,"dave galanter,greg brodeur"
6555,kristine kathryn rusch
6556,adib khan
6557,"r.a. deckert,alma alexander hromic"
6558,angela henry
6559,eleanor h. porter
6560,clive egleton
6561,tim jeal
6562,jasmine cresswell
6563,stephen cartwright
6564,"laura lee hope,gloria singer"
6565,rumer godden
6566,john gordon
6567,robert leeson
6568,giles
6569,beatrix potter
6570,"mandy stanley,mandy stanley"
6571,j. mcnally
6572,roger knights
6573,john cunliffe
6574,"fiona pragoff,fiona pragoff"
6575,a first book
6576,david bennet
6577,moira kemp mathew price
6578,"ladybird books,peter longden"
6579,"mark bowden,heinz tophinke"
6580,"william gaddis,marcus ingendaay"
6581,jan brogan
6582,"frank mccourt,frank maccourt"
6583,b. delores max
6584,joe weisberg
6585,j. baxter newgate
6586,"mark sparky stensaas,rick kollath"
6587,trudi strain trueit
6588,"paulette bourgeois,sharon jennings,brenda clark (i"
6589,d.j. machale
6590,"katherine paterson,donna diamond"
6591,"emily rodda,marc mcbride"
6592,emily rodda
6593,luann udell
6594,randy hall
6595,erik sherman
6596,"douglas adams,douglas adams"
6597,"douglas stone,bruce patton,sheila heen,roger fishe"
6598,"thom hartmann,edward m. hallowell (introduction),m"
6599,"janis abrahms spring,michael spring"
6600,elizabeth a. lynn
6601,"neil gaiman,samuel r. delany,shawn macmanus,collee"
6602,"miguel ruiz,janet mills"
6603,vicki croke
6604,"evelyn mcfarlane,james saywell"
6605,helen exley
6606,"yuzan daidoji,oscar ratti,thomas cleary"
6607,"meow tzu,michael kent"
6608,"sarah flannery,david flannery"
6609,björn  kjellström
6610,"bob burns,mike burns"
6611,michael j. hunt
6612,virginia beard morton
6613,paul ware
6614,"georges simenon,raymond regh"
6615,"jack countryman,terri gibbs"
6616,lesléa newman
6617,"charles dickens,trevor blount"
6618,bo fowler
6619,justine davis
6620,sophy burnham
6621,grant taylor
6622,diana abu-jaber
6623,"thomas more,paul turner,paul turner"
6624,michael leunig
6625,shusha guppy
6626,george negus
6627,clare maxwell-hudson
6628,john campbell
6629,melinda coss
6630,stephen gresham
6631,charles frederick main
6632,mo hayder
6633,ed gorman
6634,richard yates
6635,"william shakespeare,russ mcdonald"
6636,alexander c. rae
6637,"william makepeace thackeray,j. i. m. stewart"
6638,pamela redmond satran
6639,charlotte russell johnson
6640,suzan-lori parks
6641,"anne mccaffrey,margaret ball,john ennis"
6642,"anne mccaffrey,elizabeth a. scarborough"
6643,sujata massey
6644,glen duncan
6645,"anne mccaffrey,margaret ball"
6646,alfred lansing
6647,barry unsworth
6648,"gao xingjian,mabel lee"
6649,james morrow
6650,sharon e. heisel
6651,james j. fahey
6652,j. robert lennon
6653,majgull axelsson
6654,"joseph conrad,roger tennant"
6655,graham swift
6656,judith r. hendricks
6657,jane juska
6658,alison smith
6659,diane jessup
6660,"valerie taylor,tania modleski"
6661,rick bragg
6662,joelle fraser
6663,kathy dobie
6664,gail sheehy
6665,"jennifer l. leo,jessica maxwell"
6666,lauralee summer
6667,jeff o'leary
6668,"candace gingrich,chris bull"
6669,hilda stahl
6670,john peterson
6671,devra newberger speregen
6672,"mark twain,paul geiger"
6673,"roger lea macbride,david gilleece"
6674,"frances temple,ed little"
6675,"laura ingalls wilder,garth williams"
6676,jessica shaver
6677,joseph warren yoder
6678,robbie branscum
6679,"louis sachar,adam mccauley,julie brincklo"
6680,"nancy mcarthur,irene trivas"
6681,mary pope/ murdo osborne
6682,anthony chandor
6683,deepak chopra
6684,al berto
6685,cindy engel
6686,jane goodall
6687,steve grenard
6688,j. p. gosse
6689,david attenborough
6690,"marcia foy,anna katherine nicholas"
6691,desmond morris
6692,barbara woodhouse
6693,"dorothy quelch,phyllis wise"
6694,"a. b. c. whipple,john t. burgoyne"
6695,"jeffrey moussaieff masson,susan mccarthy"
6696,natalie babbitt
6697,kathryn lasky
6698,sid fleischman
6699,patricia leitch
6700,fred grove
6701,theodore taylor
6702,lynne reid banks
6703,"hans christian andersen,troy howell"
6704,marian f. novak
6705,"gertrude chandler warner,mary gehr"
6706,joan lowery nixon
6707,zilpha keatley snyder
6708,candy dawson boyd
6709,xavier einstein
6710,bertrand r. brinley
6711,kathleen hersom
6712,cicely mary barker
6713,"lynn harnett,rodman philbrick"
6714,norma fox mazer
6715,lillian o'donnell
6716,"marilyn d. anderson,joe krush,marilyn d. anderson"
6717,"mary stolz,leonard shortall"
6718,michael dorris
6719,bruce brooks
6720,"stephanie calmenson,don orehek"
6721,"judith bauer stamper,don orehek"
6722,incorporated al-anon family group headquarters
6723,tohru fujisawa
6724,ulli olvedi
6725,stephanie bond
6726,"william shakespeare,john e. hankins"
6727,patrick lynch
6728,"rafael chirbes,dagmar ploetz"
6729,anne cameron
6730,nicholas christopher
6731,sailor jim johnston
6732,andrew j. robinson
6733,"paolo maurensig,irmela arnsberger"
6734,j. n. m. wijngaards
6735,susan jeffers
6736,"jack canfield,mark victor hansen,patty aubery,nanc"
6737,"gavin edwards,chris kalb"
6738,beverley harper
6739,dan kurzman
6740,geoffrey wolff
6741,peter gethers
6742,gary a. birken
6743,dave hoekstra
6744,allegra goodman
6745,carol muske-dukes
6746,jennifer belle
6747,caryl phillips
6748,"dermot bolger,maeve binchy,clare boylan,emma donog"
6749,katherine russell rich
6750,charlene sands
6751,gervase phinn
6752,"mark twain,leslie a. fiedler"
6753,renate dorrestein
6754,"andreas schlüter,karoline kehr"
6755,fred hunter
6756,carla damron
6757,camille minichino
6758,bob larson
6759,t. d. jakes
6760,emilie barnes
6761,jane rogers
6762,barbara fitzgerald
6763,jessica anderson
6764,marjory davidson
6765,beverly s. martin
6766,philip shelby
6767,"judith mcnaught,jude deveraux,arnette lamb,jill ba"
6768,"anne stuart,tara taylor quinn,jule mcbride"
6769,emma richmond
6770,elizabeth bailey
6771,greg cox
6772,emily grayson
6773,karen hughes
6774,"linda howard,joan hohl,sandra steffen"
6775,"katherine neville,monika curths"
6776,"annie proulx,e. a. proulx"
6777,jean chandler
6778,thomas hettche
6779,lauren m. henderson
6780,cameron west
6781,petra hammesfahr
6782,"ruth rendell,christian spiel"
6783,katja rohde
6784,"antoine de saint-exupéry,antoine de saint- exupéry"
6785,"javier marías,elke wehr"
6786,johanna sinisalo
6787,s.l. viehl
6788,"lucile morrison,franz geritz"
6789,marisol
6790,amulya malladi
6791,margaret schmidt hacker
6792,"john clarke,michael larvey"
6793,kavita daswani
6794,chitra divakaruni
6795,diane glancy
6796,"chuck palahniuk,robert gerzon"
6797,"kathy reichs,klaus berr"
6798,"jonathan kellerman,christoph hahn"
6799,"catherine millet,gaby wurster"
6800,"chuck palahniuk,werner schmitz"
6801,"mitch albom,angelika bardeleben"
6802,sr pugalenthi
6803,"michael s lief,ben bycel,h. mitchell caldwell"
6804,catherine lim
6805,andrea chesman
6806,daniela e. schreier
6807,"arthur conan,sir doyle"
6808,nina berberova
6809,tennessee williams
6810,julia hammond
6811,yolanda joe
6812,emily hendrickson
6813,kathy disanto
6814,lynne perrie
6815,ellen sussman
6816,anne marie winston
6817,bette ford
6818,niall williams
6819,"waris dirie,jeanne d'haem"
6820,wendy loggia
6821,dianne day
6822,george lucas
6823,malle vallik
6824,diane haeger
6825,"roger lancelyn green,lotte reiniger"
6826,lori bryant-woolridge
6827,"craig hillman,kieran scott,elizabeth skurnick"
6828,jordan paul
6829,chris spink
6830,earl proulx
6831,isadora tattlin
6832,robin maxwell
6833,"jacqueline harpman,ros schwartz"
6834,carla cook
6835,robyn sisman
6836,"miriam e. nelson,judy knipe"
6837,katie schneider
6838,"anita desai,anne-cécile padoux"
6839,anna gavalda
6840,"franck,vautrin"
6841,wayson choy
6842,"miguel angel asturias,frances partridge"
6843,j. p. donleavy
6844,"miguel de cervantes,tobias smollett,carlos fuentes"
6845,paul arden
6846,tom savage
6847,george v. higgins
6848,helen colijn
6849,"albert einstein,sigmund freud,isaac asimov"
6850,pierre loti
6851,hella s. haasse haasse
6852,paul golding
6853,"franco ferrucci,franco ferrucci,raymond rosenthal"
6854,janet frame
6855,"khyentse rinpoche,matthieu ricard,matthieu ricard"
6856,alice vaara
6857,"bettie b. youngs,jennifer youngs"
6858,"sigmund freud,philip rieff"
6859,karina moore
6860,ian buruma
6861,"patricia matthews,clayton matthews"
6862,bette lord
6863,charlotte sanford
6864,henry porter
6865,diana silber
6866,robert ballard
6867,leilia kelly
6868,thomas keech
6869,ross kasminoff
6870,ron handberg
6871,jeanne m. dams
6872,george dawes green
6873,dale furutani
6874,victoria gotti
6875,shirley kennett
6876,robert c. o'brien
6877,elizabeth north
6878,lisa vice
6879,frank drake
6880,ralph m. mcinerny
6881,edna o'brien
6882,herbert gold
6883,cornelia funke
6884,adèle geras
6885,stewart and sally walton
6886,mary sheedy kurcinka
6887,meg o'brien
6888,john simpson
6889,ward just
6890,tim page
6891,hans christian. anderson
6892,marion philadelphia
6893,janine boissard
6894,yossi k. halevi
6895,"beatrice bruteau,beatrice bruteau"
6896,milton viorst
6897,karla jay
6898,corliss lamont
6899,kate bornstein
6900,betty white
6901,"john a. buehrens,unitarian universalist associatio"
6902,richard t. kaser
6903,lauraine leblanc
6904,"mary kingsley,elspeth huxley"
6905,peter f. stevens
6906,howard blum
6907,suelette dreyfuss
6908,bernard lewis
6909,peter shaffer
6910,"ethan coen,detlev ullrich"
6911,"joseph mitchell,eike schönfeld"
6912,les martin
6913,jane urquhart
6914,"benjamin von stuckrad-barre,benjamin von stuckrad-"
6915,paul doherty
6916,stephen j. rivele
6917,andy straka
6918,philip r. craig
6919,robert j. randisi
6920,h. f. saint
6921,nancy m. neuman
6922,"alison webster,sara maitland"
6923,"deborah cartmell,i.q. hunter,heidi kaye,imelda whe"
6924,jane rule
6925,"lynne griffin,kelly mccann"
6926,william robertson
6927,david wilkerson
6928,"william shakespeare,albert gilman"
6929,"william shakespeare,john russell brown"
6930,"william shakespeare,russell fraser"
6931,"william shakespeare,william h. matchett,s. schoenb"
6932,"william shakespeare,reuben brower"
6933,"william shakespeare,s. nagarajan"
6934,"william shakespeare,daniel seltzer"
6935,"william shakespeare,barbara everett"
6936,"william shakespeare,p. h. davison"
6937,"william shakespeare,p. h. davison,t. j. b. spencer"
6938,walter brueggemann
6939,"martha j. beckman,john mcpherson"
6940,wendy wasserstein
6941,rachel chandler
6942,kate clinton
6943,"chastity bono,billie fitzpatrick"
6944,rebecca ore
6945,julie andrews edwards
6946,sarah gilbert
6947,thomas mann
6948,emmanuèle bernheim
6949,ted chiang
6950,patrick nielsen hayden
6951,karen michalson
6952,peter watts
6953,peter taylor
6954,susan fromberg schaeffer
6955,katharine murray
6956,donald s olson
6957,"r. l. stine,günter w. kienitz"
6958,"morton rhue,werner schmitz"
6959,denis hamill
6960,dao strom
6961,"mercer mayer,gina mayer"
6962,"jonathan rice,tim rice,paul gambaccini"
6963,paul &amp; tim rice. et al. gambaccini
6964,roger osborne
6965,"david hockney,nikos stangos"
6966,"colin larkin,alex ogg"
6967,johnny rogan
6968,miranda sawyer
6969,terry kay
6970,sandra markle
6971,mark robert rank
6972,kenneth gatland
6973,victoria chancellor
6974,"morgan llywelyn,barbara samuel,susan wiggs,roberta"
6975,robert m pirsig
6976,zlata filipovic
6977,william w. johnstone
6978,nava renek
6979,"hakan nesser,gabriele haefs"
6980,"dee brestin,kathy troccoli"
6981,marjorie winn
6982,abbot george burke
6983,covert bailey
6984,lewis gannett
6985,alan brennert
6986,kuki gallmann
6987,tom defalco
6988,"jimmy buffett,jimmy buffett"
6989,richard mason
6990,roberto g. fernandez
6991,"tadahiko nagao,isamu saito"
6992,gustavo perez-firmat
6993,joanne mcclellan egnor
6994,dr. wayne w. dyer
6995,tom brokaw
6996,john norman
6997,michele slung
6998,albert uderzo
6999,emma forrest
7000,bill murphy
7001,peter wood
7002,g. eason
7003,william least heat-moon
7004,christobel kent
7005,rosie thomas
7006,maggie o'farrell
7007,sharon butala
7008,paddy ryan
7009,paul erdman
7010,katja m. werker
7011,maryse wolinski
7012,linda fairstein
7013,terry tempest williams
7014,let's go inc.
7015,helga tiscenko
7016,robert bosnak
7017,christopher bigsby
7018,robert dessaix
7019,vicki lansky
7020,susan m. lark
7021,elizabeth somer
7022,robert stone
7023,stanley karnow
7024,gail evans
7025,vickie l. bane
7026,lina visconti
7027,donna may gibbs carpenter
7028,frank
7029,"manuel vázquez montalbán,manuel vazquez montalban"
7030,india knight
7031,"eth clifford,george hughes"
7032,steven levy
7033,margaret lawrence
7034,paula weideger
7035,gordon honeycombe
7036,colin turnbull
7037,colson whitehead
7038,harald gerlach
7039,"market house books ltd.,rosalind fergusson"
7040,"michael d. hutt,thomas w. speh"
7041,"cokie roberts,steven v. roberts"
7042,dan zevin
7043,glenn frankel
7044,gilda radner
7045,"eric flint,david weber,james baen"
7046,anne michaels
7047,"jostein gaarder,quint buchholz,gabriele haefs"
7048,"john maddox roberts,kristian lutze"
7049,a oswald
7050,"juliet schor,betsy taylor"
7051,"arthur conan doyle,ed glinert,peter ackroyd"
7052,atima srivastava
7053,"dai sijie,giò waeckerlin induni"
7054,"lisa scott,dagmar roth"
7055,"sharon maas,gloria ernst"
7056,amelie fried
7057,"rita mae brown,sneaky p. brown"
7058,carina klein
7059,"susan carroll,marcel bieger"
7060,"daniel pennac,eveline passet"
7061,james ellison
7062,dian fossey
7063,wolfgang büscher
7064,"robert merle,christel gersch"
7065,"alexander mccall smith,gerda bean"
7066,n.h. kleinbaum
7067,"luigi guicciardi,katharina schmidt"
7068,"mcdowell bryson,adele ziminski"
7069,"shifra horn,dalya bilu"
7070,"j. m. synge,tim robinson"
7071,lynne s. schwartz
7072,tommy hays
7073,"loretta lynn,patsi bale cox"
7074,sidney poitier
7075,gordon mackenzie
7076,paul grescoe
7077,annette delore
7078,"todd strasser,john hughes"
7079,phil hirsch
7080,deirdre corey
7081,"lisa birnbach,patricia marx"
7082,"linda tschirhart sanford,mary ellen donovan"
7083,charles l. calia
7084,arianna huffington
7085,bill maher
7086,denis waitley
7087,elle eggels
7088,"margaret lee braun,theo colborn,nancy m. stuart"
7089,"joanne k. rowling,jean-claude gotting,jean-françoi"
7090,emilie richards
7091,miriam ali
7092,outside magazine editors
7093,nick thorpe
7094,bentley  little
7095,john skipp and craig spector
7096,shaun hutson
7097,jesse hunter
7098,"jr., richard henry dana,thomas philbrick"
7099,"raisa gorbachev,david floyd"
7100,"helen hunt jackson,michael dorris"
7101,j. b. calchman
7102,thalassa ali
7103,stephen glass
7104,"james lee burke,pat mulcahy"
7105,"dorothy bryant,edidt geever"
7106,elizabeth hand
7107,"charles dickens,angus calder"
7108,marion a. kaplan
7109,"nella larsen,thadious m. davis,thadious m. davis"
7110,charles portis
7111,witi ihimaera
7112,"jann mitchell,connie lightner,jack canfield"
7113,"terri crisp,samantha glen"
7114,jule mcbride
7115,joey green
7116,rod mcqueen
7117,michael j. fox
7118,margaret laurence
7119,"b. alison weir,alison weir"
7120,peter gzowski
7121,"bill cosby,alvin f. poussaint,alvin f. poussaint"
7122,william k. hartmann
7123,garrett sutton
7124,"jonas ridderstrale,kjell nordström,kjell nordstrom"
7125,howard dean
7126,"dennis kucinich,studs terkel"
7127,"reverend al sharpton,karen hunter"
7128,james hynes
7129,"erik s. rosenaa,ted michener"
7130,mark jacobson
7131,sarah zettel
7132,david layton
7133,k. c. cole
7134,daniel halpern
7135,hyemeyohsts storm
7136,"edward blishen,brian wildsmith"
7137,tessa bielecki
7138,regina sara ryan
7139,masters
7140,"russell grant,vicky emptage"
7141,"gabriel horn,white deer of autumn"
7142,"nader e khalili,jalaloddin rumi"
7143,george burns
7144,jack gregory
7145,carol drinkwater
7146,"d. h. lawrence,mark schorer"
7147,celia barker lottridge
7148,peter ralph
7149,"judy delton,alan tiegreen"
7150,"patricia reilly giff,blanche sims"
7151,"brad meltzer,tony goldwyn"
7152,frank w. abagnale
7153,"lisa scottoline,kate burton"
7154,ania szado
7155,a. l. kennedy
7156,mary maccarthy
7157,alayne main
7158,alec ross
7159,tabitha king
7160,laura fraser
7161,"emily bronte,david daiches"
7162,element books ltd.
7163,peg kehret
7164,carla neggers
7165,benjamin zephaniah
7166,mary ann hoberman
7167,"deborah savage,lisa falkenstern"
7168,"margaret peterson haddix,cliff nielsen"
7169,andrew eames
7170,wendy boorer
7171,andrew a. rooney
7172,"susan hill,john lawrence"
7173,peter haining
7174,"david edmonds,john eidinow"
7175,"glenn yeffeth,david gerrold"
7176,robert aunger
7177,steven pinker
7178,john grafton
7179,mort rosenblum
7180,peter spiegelman
7181,allan w. eckert
7182,andrea barrett
7183,elizabeth sachs
7184,"barthe declements,christopher greimes"
7185,ruth white
7186,katherine ayres
7187,sook nyul choi
7188,fred graver
7189,edward packard
7190,peggy woodford
7191,john gollings
7192,madeleine bourdouxhe
7193,jennifer bassett
7194,"susan hill,susan hill"
7195,susan hill
7196,andrew parkin
7197,p.d. james
7198,gaetan soucy
7199,david levien
7200,regina mcbride
7201,abbie zabar
7202,larry watson
7203,paula l. woods
7204,"tom alibrandi,bill wassmuth"
7205,brenda peterson
7206,"philip k. dick,roger zelazny,steven owen godersky"
7207,b. traven
7208,jean p. sasson
7209,suzy spencer
7210,rita moonsammy
7211,yatri
7212,lisle
7213,"jr., robert h waterman,thomas j peters,tom peters"
7214,lyndell
7215,sir richard branson
7216,"jean baudrillard,j.-p. mayer"
7217,ann martin
7218,cameron judd
7219,berniece rabe
7220,"matt christopher,harvey kidder"
7221,"joan rawlins biggar,kay salem"
7222,"ken leebow,paul joffe,marty bucella"
7223,"ken leebow,paul joffe"
7224,betty baker
7225,thom jones
7226,dudley randall
7227,floyd
7228,"jean racine,wallace fowlie"
7229,pearson education
7230,henrik ibsen
7231,susan feuer
7232,"tracy chutorian semler,bernadine healy"
7233,peter mcdonough
7234,alex chadwick/ npr
7235,"joy fielding,judith ivey"
7236,"anne rivers siddons,debra monk"
7237,"ridley pearson,dale hull"
7238,"dave longaberger,tami longaberger"
7239,ellis vidler
7240,violet winspear
7241,darryl london
7242,joyce landorf heatherley
7243,richard dean rosen
7244,peter abrahams
7245,colin harrison
7246,maria shriver
7247,"oriah,oriah mountain dreamer"
7248,richie tankersley cusick
7249,nicholas adams
7250,"anne mccaffrey,keith parkinson"
7251,sarton may
7252,"lori foster,janelle dennison,shannon mckenna"
7253,jill jones
7254,shana abe
7255,emma holly
7256,gary brandner
7257,anita mills
7258,linda ladd
7259,patricia phillips
7260,julie beard
7261,laurie mcbain
7262,andrea parnell
7263,catherine lanigan
7264,jill barnett
7265,stephen bury
7266,marlena de blasi
7267,aliza sherman
7268,gregg olsen
7269,daphne gottlieb
7270,daniel drennan
7271,peg kerr
7272,john f. kennedy
7273,"gordan korman,gordon korman"
7274,rosalind greenberg
7275,"elaine st. james,laurie abkemeier"
7276,"richard eyre,linda eyre"
7277,jonathan berent
7278,ken merrell
7279,phyllis gates
7280,patricia briggs
7281,"marion zimmer bradley,holly lisle"
7282,l.j. smith
7283,l. j. smith
7284,"mercedes lackey,larry dixon"
7285,"larry elmore,mercedes lackey,ru emerson"
7286,"mercedes lackey,ellen guon"
7287,"mercedes lackey,holly lisle,larry elmore"
7288,"charles dickens,david trotter,charlotte mitchell"
7289,debra ginsberg
7290,"larry elmore,mercedes lackey,josepha sherman"
7291,ian j. burton
7292,purple ronnie
7293,teresa crane
7294,"milan kundera,françois ricard,françois kérel"
7295,jack clifford smith
7296,douglas r. hofstadter
7297,"nick meglin,diane meglin"
7298,"lauren jarrett,lisa lenard"
7299,nan phifer
7300,cathy ann johnson
7301,bernard poulin
7302,lin wellford
7303,"henry david thoreau,michael meyer"
7304,alwyn crawshaw
7305,juliet bawden
7306,james van praagh
7307,maurizio bongianni
7308,stevie daniels
7309,d.g. hessayon
7310,"d.g., dr. hessayon"
7311,lois hole
7312,derek fell
7313,"tessa evelegh,debbie patterson"
7314,andy baggott
7315,adrian forsyth
7316,"adrian forsyth,laurel aziz"
7317,"barbara ganim,susan fox"
7318,"judy jones,william wilson"
7319,terence dickinson
